holding_month,base_return_path,variant,unhedged_weight,portfolio_return
2012-06,gross_underlying,fully_hedged_proxy,0.0,0.0172918809468933
2012-07,gross_underlying,fully_hedged_proxy,0.0,0.0148670914511704
2012-08,gross_underlying,fully_hedged_proxy,0.0,0.0128239559369674
2012-09,gross_underlying,fully_hedged_proxy,0.0,0.0079825412933501
2012-10,gross_underlying,fully_hedged_proxy,0.0,-0.0258192195632049
2012-11,gross_underlying,fully_hedged_proxy,0.0,0.0097499147548772
2012-12,gross_underlying,fully_hedged_proxy,0.0,0.0241896889058594
2013-01,gross_underlying,fully_hedged_proxy,0.0,0.0157702151075939
2013-02,gross_underlying,fully_hedged_proxy,0.0,-0.0059169051083757
2013-03,gross_underlying,fully_hedged_proxy,0.0,0.0125197013965221
2013-04,gross_underlying,fully_hedged_proxy,0.0,0.0186794901626588
2013-05,gross_underlying,fully_hedged_proxy,0.0,-0.0166197504853405
2013-06,gross_underlying,fully_hedged_proxy,0.0,-0.019164822612362
2013-07,gross_underlying,fully_hedged_proxy,0.0,0.0211222523256961
2013-08,gross_underlying,fully_hedged_proxy,0.0,-0.0050554760763796
2013-09,gross_underlying,fully_hedged_proxy,0.0,0.0119167123969686
2013-10,gross_underlying,fully_hedged_proxy,0.0,0.0265566334755865
2013-11,gross_underlying,fully_hedged_proxy,0.0,0.0084822283059946
2013-12,gross_underlying,fully_hedged_proxy,0.0,0.0082272518875387
2014-01,gross_underlying,fully_hedged_proxy,0.0,-0.0146516344786503
2014-02,gross_underlying,fully_hedged_proxy,0.0,0.0216497029669875
2014-03,gross_underlying,fully_hedged_proxy,0.0,-0.0097351604229837
2014-04,gross_underlying,fully_hedged_proxy,0.0,0.0053737146127664
2014-05,gross_underlying,fully_hedged_proxy,0.0,0.0165485486528299
2014-06,gross_underlying,fully_hedged_proxy,0.0,0.0190501366194403
2014-07,gross_underlying,fully_hedged_proxy,0.0,-0.0036000786137493
2014-08,gross_underlying,fully_hedged_proxy,0.0,0.0290505392916661
2014-09,gross_underlying,fully_hedged_proxy,0.0,-0.0352680277443778
2014-10,gross_underlying,fully_hedged_proxy,0.0,0.0143539783952789
2014-11,gross_underlying,fully_hedged_proxy,0.0,0.0194939773945727
2014-12,gross_underlying,fully_hedged_proxy,0.0,0.0042126768323391
2015-01,gross_underlying,fully_hedged_proxy,0.0,0.0281054017932573
2015-02,gross_underlying,fully_hedged_proxy,0.0,-0.006995296979296
2015-03,gross_underlying,fully_hedged_proxy,0.0,-0.0078481998137247
2015-04,gross_underlying,fully_hedged_proxy,0.0,-0.0082017172653624
2015-05,gross_underlying,fully_hedged_proxy,0.0,-0.0010904223259937
2015-06,gross_underlying,fully_hedged_proxy,0.0,-0.0207533937495119
2015-07,gross_underlying,fully_hedged_proxy,0.0,0.0006814132769903
2015-08,gross_underlying,fully_hedged_proxy,0.0,-0.0178585963961933
2015-09,gross_underlying,fully_hedged_proxy,0.0,0.0032505485986395
2015-10,gross_underlying,fully_hedged_proxy,0.0,0.0123606461180665
2015-11,gross_underlying,fully_hedged_proxy,0.0,-0.0078007157009267
2015-12,gross_underlying,fully_hedged_proxy,0.0,-0.0061688443530917
2016-01,gross_underlying,fully_hedged_proxy,0.0,0.000799530035433
2016-02,gross_underlying,fully_hedged_proxy,0.0,0.0185429627890481
2016-03,gross_underlying,fully_hedged_proxy,0.0,0.023766208168474
2016-04,gross_underlying,fully_hedged_proxy,0.0,0.0025992233928415
2016-05,gross_underlying,fully_hedged_proxy,0.0,-0.0040849428776692
2016-06,gross_underlying,fully_hedged_proxy,0.0,0.037690530164077
2016-07,gross_underlying,fully_hedged_proxy,0.0,0.013847688702403
2016-08,gross_underlying,fully_hedged_proxy,0.0,-0.0049232957909836
2016-09,gross_underlying,fully_hedged_proxy,0.0,0.0115903185494872
2016-10,gross_underlying,fully_hedged_proxy,0.0,-0.0197317045723477
2016-11,gross_underlying,fully_hedged_proxy,0.0,-0.0067497326650833
2016-12,gross_underlying,fully_hedged_proxy,0.0,0.0122115284490654
2017-01,gross_underlying,fully_hedged_proxy,0.0,0.0229428570880178
2017-02,gross_underlying,fully_hedged_proxy,0.0,0.01955192608392
2017-03,gross_underlying,fully_hedged_proxy,0.0,0.0144650421899436
2017-04,gross_underlying,fully_hedged_proxy,0.0,0.0121969961525346
2017-05,gross_underlying,fully_hedged_proxy,0.0,0.03054266264098
2017-06,gross_underlying,fully_hedged_proxy,0.0,-0.0053555969144582
2017-07,gross_underlying,fully_hedged_proxy,0.0,0.0215783421448817
2017-08,gross_underlying,fully_hedged_proxy,0.0,0.0105270814159641
2017-09,gross_underlying,fully_hedged_proxy,0.0,0.0027217901618899
2017-10,gross_underlying,fully_hedged_proxy,0.0,0.0186776431554129
2017-11,gross_underlying,fully_hedged_proxy,0.0,0.0085265605725088
2017-12,gross_underlying,fully_hedged_proxy,0.0,0.0140782941414723
2018-01,gross_underlying,fully_hedged_proxy,0.0,0.0557103738978717
2018-02,gross_underlying,fully_hedged_proxy,0.0,-0.0338772246467291
2018-03,gross_underlying,fully_hedged_proxy,0.0,-0.0032896870499719
2018-04,gross_underlying,fully_hedged_proxy,0.0,0.0029515420671099
2018-05,gross_underlying,fully_hedged_proxy,0.0,0.0080753781586109
2018-06,gross_underlying,fully_hedged_proxy,0.0,-4.683562421484502e-06
2018-07,gross_underlying,fully_hedged_proxy,0.0,0.0078382300951057
2018-08,gross_underlying,fully_hedged_proxy,0.0,0.0255485876761422
2018-09,gross_underlying,fully_hedged_proxy,0.0,-0.002988742932205
2018-10,gross_underlying,fully_hedged_proxy,0.0,-0.0272151450915929
2018-11,gross_underlying,fully_hedged_proxy,0.0,0.0020285060828769
2018-12,gross_underlying,fully_hedged_proxy,0.0,-0.0109536709220366
2019-01,gross_underlying,fully_hedged_proxy,0.0,0.019264205884484
2019-02,gross_underlying,fully_hedged_proxy,0.0,9.653668976817156e-05
2019-03,gross_underlying,fully_hedged_proxy,0.0,0.0201397570153699
2019-04,gross_underlying,fully_hedged_proxy,0.0,0.0209220572297599
2019-05,gross_underlying,fully_hedged_proxy,0.0,-0.035918434846902
2019-06,gross_underlying,fully_hedged_proxy,0.0,0.0387649754377735
2019-07,gross_underlying,fully_hedged_proxy,0.0,0.0088214778646825
2019-08,gross_underlying,fully_hedged_proxy,0.0,0.0384397882530951
2019-09,gross_underlying,fully_hedged_proxy,0.0,-0.0071756509183133
2019-10,gross_underlying,fully_hedged_proxy,0.0,0.0142133688713808
2019-11,gross_underlying,fully_hedged_proxy,0.0,0.0087156888215712
2019-12,gross_underlying,fully_hedged_proxy,0.0,0.0280233524207826
2020-01,gross_underlying,fully_hedged_proxy,0.0,0.0028243910400771
2020-02,gross_underlying,fully_hedged_proxy,0.0,-0.0120408690524058
2020-03,gross_underlying,fully_hedged_proxy,0.0,-0.0274445058324399
2020-04,gross_underlying,fully_hedged_proxy,0.0,0.0489025117869166
2020-05,gross_underlying,fully_hedged_proxy,0.0,0.0183800923867455
2020-06,gross_underlying,fully_hedged_proxy,0.0,0.0246838379693
2020-07,gross_underlying,fully_hedged_proxy,0.0,0.0620241854328931
2020-08,gross_underlying,fully_hedged_proxy,0.0,0.0431230021338955
2020-09,gross_underlying,fully_hedged_proxy,0.0,-0.0303628826458639
2020-10,gross_underlying,fully_hedged_proxy,0.0,-0.0161792669224302
2020-11,gross_underlying,fully_hedged_proxy,0.0,0.070900077639193
2020-12,gross_underlying,fully_hedged_proxy,0.0,0.0560045195590955
2021-01,gross_underlying,fully_hedged_proxy,0.0,0.0038731107146427
2021-02,gross_underlying,fully_hedged_proxy,0.0,0.0117760752092939
2021-03,gross_underlying,fully_hedged_proxy,0.0,0.0089436219629679
2021-04,gross_underlying,fully_hedged_proxy,0.0,0.0385783295001351
2021-05,gross_underlying,fully_hedged_proxy,0.0,0.0156220386229167
2021-06,gross_underlying,fully_hedged_proxy,0.0,0.0107083020529397
2021-07,gross_underlying,fully_hedged_proxy,0.0,0.0110326220835604
2021-08,gross_underlying,fully_hedged_proxy,0.0,0.0110764790030165
2021-09,gross_underlying,fully_hedged_proxy,0.0,-0.0390676638096302
2021-10,gross_underlying,fully_hedged_proxy,0.0,0.0445780606992582
2021-11,gross_underlying,fully_hedged_proxy,0.0,-0.017252717778214
2021-12,gross_underlying,fully_hedged_proxy,0.0,0.0247136626147347
2022-01,gross_underlying,fully_hedged_proxy,0.0,-0.0312574382467054
2022-02,gross_underlying,fully_hedged_proxy,0.0,0.0044160478913235
2022-03,gross_underlying,fully_hedged_proxy,0.0,0.0191842954300198
2022-04,gross_underlying,fully_hedged_proxy,0.0,-0.0209453627388989
2022-05,gross_underlying,fully_hedged_proxy,0.0,-0.0004266939673077
2022-06,gross_underlying,fully_hedged_proxy,0.0,-0.0198696176089486
2022-07,gross_underlying,fully_hedged_proxy,0.0,0.0103929094177653
2022-08,gross_underlying,fully_hedged_proxy,0.0,-0.0150127430297597
2022-09,gross_underlying,fully_hedged_proxy,0.0,-0.0221589078392502
2022-10,gross_underlying,fully_hedged_proxy,0.0,0.0055613669841273
2022-11,gross_underlying,fully_hedged_proxy,0.0,0.0197632630674681
2022-12,gross_underlying,fully_hedged_proxy,0.0,-0.0143161483834446
2023-01,gross_underlying,fully_hedged_proxy,0.0,0.0369139604985769
2023-02,gross_underlying,fully_hedged_proxy,0.0,-0.0274125074178938
2023-03,gross_underlying,fully_hedged_proxy,0.0,0.024573614499085
2023-04,gross_underlying,fully_hedged_proxy,0.0,0.0118473093041439
2023-05,gross_underlying,fully_hedged_proxy,0.0,0.0052662500704495
2023-06,gross_underlying,fully_hedged_proxy,0.0,0.0165909958599363
2023-07,gross_underlying,fully_hedged_proxy,0.0,0.0204724169673295
2023-08,gross_underlying,fully_hedged_proxy,0.0,-0.0131613896251591
2023-09,gross_underlying,fully_hedged_proxy,0.0,-0.0205237206088057
2023-10,gross_underlying,fully_hedged_proxy,0.0,-0.000507923169049
2023-11,gross_underlying,fully_hedged_proxy,0.0,0.0269306089995639
2023-12,gross_underlying,fully_hedged_proxy,0.0,0.0437670778357375
2024-01,gross_underlying,fully_hedged_proxy,0.0,-0.009940229031231
2024-02,gross_underlying,fully_hedged_proxy,0.0,0.0164301777074651
2024-03,gross_underlying,fully_hedged_proxy,0.0,0.0286521461607726
2024-04,gross_underlying,fully_hedged_proxy,0.0,-0.0289367385407061
2024-05,gross_underlying,fully_hedged_proxy,0.0,0.0202916765420776
2024-06,gross_underlying,fully_hedged_proxy,0.0,0.0273099933282527
2024-07,gross_underlying,fully_hedged_proxy,0.0,0.0070120497577133
2024-08,gross_underlying,fully_hedged_proxy,0.0,0.0185523179475657
2024-09,gross_underlying,fully_hedged_proxy,0.0,0.0283205282494705
2024-10,gross_underlying,fully_hedged_proxy,0.0,-0.0101161889281572
2024-11,gross_underlying,fully_hedged_proxy,0.0,0.0206561338826548
2024-12,gross_underlying,fully_hedged_proxy,0.0,-0.0209354219587578
2025-01,gross_underlying,fully_hedged_proxy,0.0,0.0178923117040335
2025-02,gross_underlying,fully_hedged_proxy,0.0,-0.0036600144294616
2025-03,gross_underlying,fully_hedged_proxy,0.0,-0.0133760054626845
2025-04,gross_underlying,fully_hedged_proxy,0.0,0.0010784967683104
2025-05,gross_underlying,fully_hedged_proxy,0.0,0.0117609037942927
2025-06,gross_underlying,fully_hedged_proxy,0.0,0.0427545341061897
2025-07,gross_underlying,fully_hedged_proxy,0.0,0.0013478215018012
2025-08,gross_underlying,fully_hedged_proxy,0.0,0.0212002064493521
2025-09,gross_underlying,fully_hedged_proxy,0.0,0.0644760576633464
2025-10,gross_underlying,fully_hedged_proxy,0.0,0.049239097906757
2025-11,gross_underlying,fully_hedged_proxy,0.0,-0.0019266987220097
2025-12,gross_underlying,fully_hedged_proxy,0.0,0.0197264505340819
2026-01,gross_underlying,fully_hedged_proxy,0.0,0.0774481124678062
2026-02,gross_underlying,fully_hedged_proxy,0.0,0.0605377923926954
2026-03,gross_underlying,fully_hedged_proxy,0.0,-0.0702804923229873
2026-04,gross_underlying,fully_hedged_proxy,0.0,0.0743481340324747
2026-05,gross_underlying,fully_hedged_proxy,0.0,0.0665047703427407
2026-06,gross_underlying,fully_hedged_proxy,0.0,-0.0215008524027455
2026-07,gross_underlying,fully_hedged_proxy,0.0,-0.0472723096515731
2008-06,gross_underlying,fixed_50_unhedged,0.5,0.006243905105193569
2008-07,gross_underlying,fixed_50_unhedged,0.5,-0.035940895181542774
2008-08,gross_underlying,fixed_50_unhedged,0.5,0.033530625312059484
2008-09,gross_underlying,fixed_50_unhedged,0.5,0.0017732396116707898
2008-10,gross_underlying,fixed_50_unhedged,0.5,0.0018832845251784587
2008-11,gross_underlying,fixed_50_unhedged,0.5,0.12292555873484164
2008-12,gross_underlying,fixed_50_unhedged,0.5,-0.03511763073963406
2009-01,gross_underlying,fixed_50_unhedged,0.5,0.014431236355569654
2009-02,gross_underlying,fixed_50_unhedged,0.5,0.04118135632740484
2009-03,gross_underlying,fixed_50_unhedged,0.5,-0.028286652561575573
2009-04,gross_underlying,fixed_50_unhedged,0.5,-0.027795377961565663
2009-05,gross_underlying,fixed_50_unhedged,0.5,0.03553091351463985
2009-06,gross_underlying,fixed_50_unhedged,0.5,-0.006649046211397843
2009-07,gross_underlying,fixed_50_unhedged,0.5,0.06187867019070909
2009-08,gross_underlying,fixed_50_unhedged,0.5,0.018667531674134947
2009-09,gross_underlying,fixed_50_unhedged,0.5,0.0340265014241693
2009-10,gross_underlying,fixed_50_unhedged,0.5,-0.02144084673928347
2009-11,gross_underlying,fixed_50_unhedged,0.5,0.05604964526426383
2009-12,gross_underlying,fixed_50_unhedged,0.5,0.015097523307809798
2010-01,gross_underlying,fixed_50_unhedged,0.5,-0.03793540124367018
2010-02,gross_underlying,fixed_50_unhedged,0.5,0.0232058339526922
2010-03,gross_underlying,fixed_50_unhedged,0.5,0.04458295797334051
2010-04,gross_underlying,fixed_50_unhedged,0.5,0.02097432341187489
2010-05,gross_underlying,fixed_50_unhedged,0.5,-0.01730838724365035
2010-06,gross_underlying,fixed_50_unhedged,0.5,0.005676454189822674
2010-07,gross_underlying,fixed_50_unhedged,0.5,0.0023796224589822373
2010-08,gross_underlying,fixed_50_unhedged,0.5,0.011156842627570208
2010-09,gross_underlying,fixed_50_unhedged,0.5,0.011177333185561165
2010-10,gross_underlying,fixed_50_unhedged,0.5,0.03018648391762851
2010-11,gross_underlying,fixed_50_unhedged,0.5,0.008748263554701038
2010-12,gross_underlying,fixed_50_unhedged,0.5,0.03057936377637478
2011-01,gross_underlying,fixed_50_unhedged,0.5,0.0018644367690578046
2011-02,gross_underlying,fixed_50_unhedged,0.5,0.02854201207923908
2011-03,gross_underlying,fixed_50_unhedged,0.5,-0.006848644121785232
2011-04,gross_underlying,fixed_50_unhedged,0.5,0.031130850584714032
2011-05,gross_underlying,fixed_50_unhedged,0.5,-0.01413522888301953
2011-06,gross_underlying,fixed_50_unhedged,0.5,-0.023590010744149216
2011-07,gross_underlying,fixed_50_unhedged,0.5,0.0055617553265398054
2011-08,gross_underlying,fixed_50_unhedged,0.5,0.013703527629079084
2011-09,gross_underlying,fixed_50_unhedged,0.5,0.017049160156633953
2011-10,gross_underlying,fixed_50_unhedged,0.5,0.00011792933381906193
2011-11,gross_underlying,fixed_50_unhedged,0.5,0.01174374878484379
2011-12,gross_underlying,fixed_50_unhedged,0.5,0.00021127161620773357
2012-01,gross_underlying,fixed_50_unhedged,0.5,0.0279045583391525
2012-02,gross_underlying,fixed_50_unhedged,0.5,0.01387476917734937
2012-03,gross_underlying,fixed_50_unhedged,0.5,0.021924012509939347
2012-04,gross_underlying,fixed_50_unhedged,0.5,-0.006181035401571396
2012-05,gross_underlying,fixed_50_unhedged,0.5,0.0020218955434640213
2012-06,gross_underlying,fixed_50_unhedged,0.5,0.00784373971323578
2012-07,gross_underlying,fixed_50_unhedged,0.5,0.002719580660279175
2012-08,gross_underlying,fixed_50_unhedged,0.5,0.014707173162346602
2012-09,gross_underlying,fixed_50_unhedged,0.5,-0.007089191899450608
2012-10,gross_underlying,fixed_50_unhedged,0.5,-0.029982720794384257
2012-11,gross_underlying,fixed_50_unhedged,0.5,0.005952784200686241
2012-12,gross_underlying,fixed_50_unhedged,0.5,0.0033670536001631068
2013-01,gross_underlying,fixed_50_unhedged,0.5,0.03891152225656352
2013-02,gross_underlying,fixed_50_unhedged,0.5,-0.006603806070600392
2013-03,gross_underlying,fixed_50_unhedged,0.5,0.015368831998829525
2013-04,gross_underlying,fixed_50_unhedged,0.5,0.023679407962902355
2013-05,gross_underlying,fixed_50_unhedged,0.5,-0.004603327348368557
2013-06,gross_underlying,fixed_50_unhedged,0.5,-0.02164385451188901
2013-07,gross_underlying,fixed_50_unhedged,0.5,0.021395292885603885
2013-08,gross_underlying,fixed_50_unhedged,0.5,-0.009841867808963414
2013-09,gross_underlying,fixed_50_unhedged,0.5,-0.005559902086593887
2013-10,gross_underlying,fixed_50_unhedged,0.5,0.01933539770275785
2013-11,gross_underlying,fixed_50_unhedged,0.5,0.009387605807102822
2013-12,gross_underlying,fixed_50_unhedged,0.5,0.005469189275120245
2014-01,gross_underlying,fixed_50_unhedged,0.5,-0.002969139933850307
2014-02,gross_underlying,fixed_50_unhedged,0.5,0.016632753957447767
2014-03,gross_underlying,fixed_50_unhedged,0.5,-0.01260761945410359
2014-04,gross_underlying,fixed_50_unhedged,0.5,-0.008867096805863044
2014-05,gross_underlying,fixed_50_unhedged,0.5,0.009724929074422602
2014-06,gross_underlying,fixed_50_unhedged,0.5,0.015278259322216534
2014-07,gross_underlying,fixed_50_unhedged,0.5,0.006940479701855979
2014-08,gross_underlying,fixed_50_unhedged,0.5,0.019685909860819795
2014-09,gross_underlying,fixed_50_unhedged,0.5,-0.01608948269484769
2014-10,gross_underlying,fixed_50_unhedged,0.5,0.014305866320609173
2014-11,gross_underlying,fixed_50_unhedged,0.5,0.04140657958004551
2014-12,gross_underlying,fixed_50_unhedged,0.5,0.002476740745544347
2015-01,gross_underlying,fixed_50_unhedged,0.5,0.029748042506241038
2015-02,gross_underlying,fixed_50_unhedged,0.5,-0.006150323433848184
2015-03,gross_underlying,fixed_50_unhedged,0.5,-0.004950206774205852
2015-04,gross_underlying,fixed_50_unhedged,0.5,-0.022553237160841483
2015-05,gross_underlying,fixed_50_unhedged,0.5,0.015801814215317157
2015-06,gross_underlying,fixed_50_unhedged,0.5,-0.018048480994174495
2015-07,gross_underlying,fixed_50_unhedged,0.5,0.02450394455926961
2015-08,gross_underlying,fixed_50_unhedged,0.5,-0.013588700437413418
2015-09,gross_underlying,fixed_50_unhedged,0.5,0.004478123390706694
2015-10,gross_underlying,fixed_50_unhedged,0.5,-0.006444092161212738
2015-11,gross_underlying,fixed_50_unhedged,0.5,-0.0012853566180137293
2015-12,gross_underlying,fixed_50_unhedged,0.5,0.002699493990756711
2016-01,gross_underlying,fixed_50_unhedged,0.5,0.013651824854909964
2016-02,gross_underlying,fixed_50_unhedged,0.5,0.033538556392628815
2016-03,gross_underlying,fixed_50_unhedged,0.5,-0.017613187330676558
2016-04,gross_underlying,fixed_50_unhedged,0.5,-0.0003889092256287134
2016-05,gross_underlying,fixed_50_unhedged,0.5,0.019513145942445933
2016-06,gross_underlying,fixed_50_unhedged,0.5,0.021750460105259453
2016-07,gross_underlying,fixed_50_unhedged,0.5,-0.0043377441087548395
2016-08,gross_underlying,fixed_50_unhedged,0.5,-0.0029106443738475232
2016-09,gross_underlying,fixed_50_unhedged,0.5,0.005771910096728494
2016-10,gross_underlying,fixed_50_unhedged,0.5,0.00032532592616876105
2016-11,gross_underlying,fixed_50_unhedged,0.5,0.002414482256314397
2016-12,gross_underlying,fixed_50_unhedged,0.5,0.028432279374645448
2017-01,gross_underlying,fixed_50_unhedged,0.5,0.007632078352198368
2017-02,gross_underlying,fixed_50_unhedged,0.5,0.004174184896498855
2017-03,gross_underlying,fixed_50_unhedged,0.5,0.0068964450217876005
2017-04,gross_underlying,fixed_50_unhedged,0.5,0.020633327998180982
2017-05,gross_underlying,fixed_50_unhedged,0.5,0.023001710490553696
2017-06,gross_underlying,fixed_50_unhedged,0.5,0.006697248827442544
2017-07,gross_underlying,fixed_50_unhedged,0.5,0.009362776455898702
2017-08,gross_underlying,fixed_50_unhedged,0.5,0.012699497708117713
2017-09,gross_underlying,fixed_50_unhedged,0.5,0.012717370825093614
2017-10,gross_underlying,fixed_50_unhedged,0.5,0.008681460363133678
2017-11,gross_underlying,fixed_50_unhedged,0.5,-0.01067979916176286
2017-12,gross_underlying,fixed_50_unhedged,0.5,0.008837377131829182
2018-01,gross_underlying,fixed_50_unhedged,0.5,0.057215749459189946
2018-02,gross_underlying,fixed_50_unhedged,0.5,-0.03079206363494405
2018-03,gross_underlying,fixed_50_unhedged,0.5,-0.011318669487842214
2018-04,gross_underlying,fixed_50_unhedged,0.5,0.00646940459825701
2018-05,gross_underlying,fixed_50_unhedged,0.5,0.013024086351578134
2018-06,gross_underlying,fixed_50_unhedged,0.5,0.0187878066545417
2018-07,gross_underlying,fixed_50_unhedged,0.5,0.004087601324375826
2018-08,gross_underlying,fixed_50_unhedged,0.5,0.027046984122948196
2018-09,gross_underlying,fixed_50_unhedged,0.5,-0.005866816515938083
2018-10,gross_underlying,fixed_50_unhedged,0.5,-0.014632237704621827
2018-11,gross_underlying,fixed_50_unhedged,0.5,-0.007078412215927234
2018-12,gross_underlying,fixed_50_unhedged,0.5,-0.011272413813174904
2019-01,gross_underlying,fixed_50_unhedged,0.5,0.015931464620373276
2019-02,gross_underlying,fixed_50_unhedged,0.5,0.0028470166074365277
2019-03,gross_underlying,fixed_50_unhedged,0.5,0.03002003426772906
2019-04,gross_underlying,fixed_50_unhedged,0.5,0.032849457082165676
2019-05,gross_underlying,fixed_50_unhedged,0.5,-0.025509014766306435
2019-06,gross_underlying,fixed_50_unhedged,0.5,0.024438435868145
2019-07,gross_underlying,fixed_50_unhedged,0.5,0.022226199212820118
2019-08,gross_underlying,fixed_50_unhedged,0.5,0.04756533012796081
2019-09,gross_underlying,fixed_50_unhedged,0.5,-0.010942469200279529
2019-10,gross_underlying,fixed_50_unhedged,0.5,-0.00030564952362150104
2019-11,gross_underlying,fixed_50_unhedged,0.5,0.014484385859467236
2019-12,gross_underlying,fixed_50_unhedged,0.5,0.019000915303718682
2020-01,gross_underlying,fixed_50_unhedged,0.5,0.016166772996318943
2020-02,gross_underlying,fixed_50_unhedged,0.5,-0.0019749977891083343
2020-03,gross_underlying,fixed_50_unhedged,0.5,-0.02529676995224492
2020-04,gross_underlying,fixed_50_unhedged,0.5,0.04730756496179854
2020-05,gross_underlying,fixed_50_unhedged,0.5,0.02573064225527847
2020-06,gross_underlying,fixed_50_unhedged,0.5,0.011326416303324725
2020-07,gross_underlying,fixed_50_unhedged,0.5,0.05811159154786359
2020-08,gross_underlying,fixed_50_unhedged,0.5,0.04201810191474174
2020-09,gross_underlying,fixed_50_unhedged,0.5,-0.039862886047847795
2020-10,gross_underlying,fixed_50_unhedged,0.5,-0.030660400416027793
2020-11,gross_underlying,fixed_50_unhedged,0.5,0.05895870410604307
2020-12,gross_underlying,fixed_50_unhedged,0.5,0.04744143203769281
2021-01,gross_underlying,fixed_50_unhedged,0.5,0.01582529836857877
2021-02,gross_underlying,fixed_50_unhedged,0.5,0.014887005600289098
2021-03,gross_underlying,fixed_50_unhedged,0.5,0.01258132303541213
2021-04,gross_underlying,fixed_50_unhedged,0.5,0.029101971542262756
2021-05,gross_underlying,fixed_50_unhedged,0.5,0.015782635623038516
2021-06,gross_underlying,fixed_50_unhedged,0.5,0.021034693343077275
2021-07,gross_underlying,fixed_50_unhedged,0.5,0.016635556064083526
2021-08,gross_underlying,fixed_50_unhedged,0.5,0.01828696275627753
2021-09,gross_underlying,fixed_50_unhedged,0.5,-0.028570026654096012
2021-10,gross_underlying,fixed_50_unhedged,0.5,0.037364012523702875
2021-11,gross_underlying,fixed_50_unhedged,0.5,-0.007415734095655536
2021-12,gross_underlying,fixed_50_unhedged,0.5,0.02434793138753892
2022-01,gross_underlying,fixed_50_unhedged,0.5,-0.024003431487318896
2022-02,gross_underlying,fixed_50_unhedged,0.5,0.00020780012114099715
2022-03,gross_underlying,fixed_50_unhedged,0.5,0.02637976373010583
2022-04,gross_underlying,fixed_50_unhedged,0.5,0.0023480113786972286
2022-05,gross_underlying,fixed_50_unhedged,0.5,-0.012427500532252023
2022-06,gross_underlying,fixed_50_unhedged,0.5,-0.0017271057634312866
2022-07,gross_underlying,fixed_50_unhedged,0.5,0.016109062203182437
2022-08,gross_underlying,fixed_50_unhedged,0.5,0.00010680515101815259
2022-09,gross_underlying,fixed_50_unhedged,0.5,0.009862475204547931
2022-10,gross_underlying,fixed_50_unhedged,0.5,0.002566127878523815
2022-11,gross_underlying,fixed_50_unhedged,0.5,-0.014768033369036768
2022-12,gross_underlying,fixed_50_unhedged,0.5,-0.03852744838890124
2023-01,gross_underlying,fixed_50_unhedged,0.5,0.025082411691597764
2023-02,gross_underlying,fixed_50_unhedged,0.5,0.006882742271892731
2023-03,gross_underlying,fixed_50_unhedged,0.5,0.01608311164423753
2023-04,gross_underlying,fixed_50_unhedged,0.5,0.027717681280752412
2023-05,gross_underlying,fixed_50_unhedged,0.5,-0.0005338021751922534
2023-06,gross_underlying,fixed_50_unhedged,0.5,0.017102450972164958
2023-07,gross_underlying,fixed_50_unhedged,0.5,0.0030644124207653903
2023-08,gross_underlying,fixed_50_unhedged,0.5,0.004873710499597901
2023-09,gross_underlying,fixed_50_unhedged,0.5,-0.011942669933724339
2023-10,gross_underlying,fixed_50_unhedged,0.5,-0.00042636402712269627
2023-11,gross_underlying,fixed_50_unhedged,0.5,0.004187728810860769
2023-12,gross_underlying,fixed_50_unhedged,0.5,0.039505671796372197
2024-01,gross_underlying,fixed_50_unhedged,0.5,0.008956951337717088
2024-02,gross_underlying,fixed_50_unhedged,0.5,0.019019871045673695
2024-03,gross_underlying,fixed_50_unhedged,0.5,0.033253938338782485
2024-04,gross_underlying,fixed_50_unhedged,0.5,-0.014446363304105144
2024-05,gross_underlying,fixed_50_unhedged,0.5,0.016668462769400295
2024-06,gross_underlying,fixed_50_unhedged,0.5,0.02905378261284115
2024-07,gross_underlying,fixed_50_unhedged,0.5,0.0024996886647821732
2024-08,gross_underlying,fixed_50_unhedged,0.5,0.005506923530671877
2024-09,gross_underlying,fixed_50_unhedged,0.5,0.021550573183887416
2024-10,gross_underlying,fixed_50_unhedged,0.5,0.013680213737649015
2024-11,gross_underlying,fixed_50_unhedged,0.5,0.026109019878641032
2024-12,gross_underlying,fixed_50_unhedged,0.5,0.005095891678231242
2025-01,gross_underlying,fixed_50_unhedged,0.5,0.008968184840014163
2025-02,gross_underlying,fixed_50_unhedged,0.5,-0.0008264964576209955
2025-03,gross_underlying,fixed_50_unhedged,0.5,-0.005856532405950702
2025-04,gross_underlying,fixed_50_unhedged,0.5,-0.015315276331955563
2025-05,gross_underlying,fixed_50_unhedged,0.5,-0.007191613159777914
2025-06,gross_underlying,fixed_50_unhedged,0.5,0.034418785347254746
2025-07,gross_underlying,fixed_50_unhedged,0.5,0.01731666821354747
2025-08,gross_underlying,fixed_50_unhedged,0.5,0.020220461636506225
2025-09,gross_underlying,fixed_50_unhedged,0.5,0.06996002814651475
2025-10,gross_underlying,fixed_50_unhedged,0.5,0.05704211770829972
2025-11,gross_underlying,fixed_50_unhedged,0.5,0.011172830906603471
2025-12,gross_underlying,fixed_50_unhedged,0.5,0.011531102250033816
2026-01,gross_underlying,fixed_50_unhedged,0.5,0.07401998542938884
2026-02,gross_underlying,fixed_50_unhedged,0.5,0.06185902450859276
2026-03,gross_underlying,fixed_50_unhedged,0.5,-0.04723417802341913
