rank,combination,mean_decision_distance,min_pair_distance,max_pair_distance,historical_2023_set
2344,ADM | BAA_Balanced | DM | EAA | PAA,0.7476762791679161,0.4098810557547072,0.91337823237752,False
2345,GTAA | KDA | PAA | QSF | RAA,0.747567376731557,0.5616983147823471,0.8815837063902626,False
2346,ADM | BAA_Aggressive | BAA_Balanced | EAA | QSF,0.7475418242626188,0.3512630769993555,0.94245658087466,False
2347,BAA_Aggressive | DAA | FAA | PAA | RAA,0.7474677099879469,0.47314574773044266,0.9685534591194968,False
2348,AAA | ADM | DAA | PAA | RAA,0.7474516074777829,0.47314574773044266,0.928538090936465,False
2349,AAA | ADM | GTAA | KDA | QSF,0.7474459993114123,0.414185283893347,0.94245658087466,False
2350,ADM | DAA | GPM | PAA | RAA,0.7474211801181283,0.47314574773044266,0.928538090936465,False
2351,BAA_Aggressive | DM | EAA | GPM | VAA,0.7473595488173402,0.5418138608965833,0.9345096613216025,False
2352,AAA | BAA_Aggressive | EAA | GTAA | LAA,0.7473419627274013,0.5014424797616902,0.9004281650931979,False
2353,ADM | EAA | GPM | GTAA | VAA,0.7473234101947749,0.5418138608965833,0.8980435716546827,False
2354,AAA | DM | EAA | QSF | VAA,0.7472810759279508,0.5014424797616902,0.9345679012345679,False
2355,ADM | BAA_Aggressive | DAA | EAA | GTAA,0.7471770062859042,0.5291632268870916,0.8809924643257977,False
2356,ADM | BAA_Balanced | FAA | GTAA | PAA,0.7471412227458047,0.5048597299877837,0.8783909420483494,False
2357,AAA | ADM | BAA_Aggressive | GTAA | PAA,0.7470632849116361,0.5336021302606438,0.8809924643257977,False
2358,EAA | GPM | LAA | QSF | VAA,0.7470276494682762,0.5418138608965833,0.9455331473025538,False
2359,ADM | KDA | PAA | QSF | VAA,0.7470011017025355,0.5616983147823471,0.94245658087466,False
2360,ADM | BAA_Aggressive | DAA | FAA | VAA,0.746875201031502,0.5416010540018475,0.8809924643257977,False
2361,FAA | GPM | GTAA | PAA | RAA,0.7468510016412118,0.4815852393398689,0.9685534591194968,False
2362,AAA | GTAA | PAA | QSF | RAA,0.7467858407032499,0.5336021302606438,0.8771150588205546,False
2363,BAA_Balanced | EAA | KDA | LAA | RAA,0.7467809092645441,0.5477661727078487,0.9090193586767458,False
2364,AAA | BAA_Balanced | DAA | QSF | RAA,0.7467657971638232,0.48759873106542545,0.8655053038787336,False
2365,AAA | BAA_Aggressive | EAA | LAA | VAA,0.7467330090440297,0.5014424797616902,0.9455331473025538,False
2366,AAA | BAA_Balanced | DM | PAA | QSF,0.7466891613071522,0.5048597299877837,0.9345679012345679,False
2367,DAA | LAA | PAA | RAA | VAA,0.74668793839365,0.47314574773044266,0.9455331473025538,False
2368,EAA | GTAA | KDA | LAA | VAA,0.7465154063828054,0.5477661727078487,0.9455331473025538,False
2369,DAA | GPM | KDA | LAA | QSF,0.7464208629701943,0.512192095569785,0.9090193586767458,False
2370,ADM | BAA_Balanced | DAA | DM | KDA,0.7463793434864072,0.48759873106542545,0.9067380633645694,False
2371,ADM | BAA_Balanced | DAA | EAA | QSF,0.7463573026167483,0.48759873106542545,0.94245658087466,False
2372,ADM | FAA | GPM | GTAA | KDA,0.7463437586148108,0.568024067826069,0.8980435716546827,False
2373,EAA | FAA | GTAA | KDA | RAA,0.7463426213119709,0.5477661727078487,0.9685534591194968,False
2374,EAA | KDA | QSF | RAA | VAA,0.7462992128998199,0.5477661727078487,0.9174277016742772,False
2375,DAA | DM | FAA | GPM | VAA,0.7462284387125384,0.5416010540018475,0.9345096613216025,False
2376,AAA | ADM | BAA_Aggressive | DAA | GTAA,0.7461429697591516,0.543667640607394,0.8809924643257977,False
2377,BAA_Balanced | FAA | GPM | KDA | LAA,0.7461417485384858,0.5226251714677641,0.9713964695689841,False
2378,ADM | BAA_Balanced | EAA | GPM | QSF,0.7460665276702263,0.5226251714677641,0.94245658087466,False
2379,BAA_Balanced | FAA | GTAA | PAA | RAA,0.746024168684825,0.5048597299877837,0.9685534591194968,False
2380,AAA | DM | EAA | PAA | RAA,0.7459480250043684,0.4098810557547072,0.9833333333333334,False
2381,BAA_Aggressive | DM | EAA | KDA | VAA,0.7458202535646852,0.5477661727078487,0.9244038559107052,False
2382,AAA | EAA | GTAA | LAA | VAA,0.7457168062496515,0.5014424797616902,0.9455331473025538,False
2383,EAA | GPM | GTAA | RAA | VAA,0.745709770196244,0.5418138608965833,0.9174277016742772,False
2384,BAA_Aggressive | GTAA | KDA | PAA | RAA,0.7456835854821435,0.5616983147823471,0.8815837063902626,False
2385,BAA_Aggressive | EAA | FAA | GPM | RAA,0.7455995716443492,0.5418138608965833,0.9685534591194968,False
2386,ADM | DM | EAA | GPM | PAA,0.7455736642932826,0.4098810557547072,0.9345096613216025,False
2387,BAA_Aggressive | DAA | PAA | QSF | RAA,0.7455388513576847,0.47314574773044266,0.8446408529741863,False
2388,AAA | ADM | BAA_Aggressive | GPM | GTAA,0.7455262247240478,0.572727551709692,0.8980435716546827,False
2389,BAA_Aggressive | FAA | KDA | QSF | VAA,0.7454897061038753,0.6443260614016753,0.8795173961840629,False
2390,AAA | DAA | FAA | GTAA | RAA,0.7454874195495647,0.543667640607394,0.9685534591194968,False
2391,ADM | BAA_Aggressive | GPM | GTAA | KDA,0.7454772765529197,0.568024067826069,0.8980435716546827,False
2392,BAA_Balanced | PAA | QSF | RAA | VAA,0.7454541080074272,0.5048597299877837,0.9174277016742772,False
2393,ADM | DAA | KDA | QSF | VAA,0.7454434896454188,0.512192095569785,0.94245658087466,False
2394,AAA | ADM | FAA | GTAA | VAA,0.7454398001057806,0.6509201041906078,0.8639251997095134,False
2395,EAA | GPM | LAA | QSF | RAA,0.745423348610885,0.5418138608965833,0.8560660018993352,False
2396,ADM | BAA_Aggressive | EAA | PAA | QSF,0.7454156849745799,0.4098810557547072,0.94245658087466,False
2397,AAA | ADM | DM | EAA | GPM,0.745386908167035,0.5014424797616902,0.9345096613216025,False
2398,AAA | EAA | FAA | RAA | VAA,0.7453504979965314,0.5014424797616902,0.9685534591194968,False
2399,ADM | BAA_Aggressive | KDA | PAA | VAA,0.7453317947333264,0.5616983147823471,0.8809924643257977,False
2400,AAA | BAA_Balanced | KDA | QSF | RAA,0.7452938774911229,0.414185283893347,0.8815837063902626,False
2401,DM | EAA | FAA | GTAA | PAA,0.7452363219912433,0.4098810557547072,0.91337823237752,False
2402,BAA_Balanced | EAA | FAA | KDA | LAA,0.7452237527540126,0.5477661727078487,0.9713964695689841,False
2403,ADM | EAA | GPM | LAA | PAA,0.7452205721933522,0.4098810557547072,0.971830985915493,False
2404,ADM | BAA_Aggressive | BAA_Balanced | GPM | QSF,0.7451448612109303,0.3512630769993555,0.94245658087466,False
2405,BAA_Aggressive | BAA_Balanced | DM | FAA | KDA,0.7450535819321258,0.3512630769993555,0.9244038559107052,False
2406,AAA | ADM | PAA | QSF | VAA,0.7450408144871706,0.5336021302606438,0.94245658087466,False
2407,ADM | FAA | GPM | KDA | VAA,0.745015009711069,0.568024067826069,0.8980435716546827,False
2408,AAA | BAA_Aggressive | GTAA | QSF | VAA,0.7450103425968527,0.6509201041906078,0.8533479637646305,False
2409,AAA | ADM | FAA | GPM | GTAA,0.7450041140957298,0.572727551709692,0.8980435716546827,False
2410,BAA_Balanced | DAA | KDA | QSF | RAA,0.7449910114150484,0.48759873106542545,0.8815837063902626,False
2411,AAA | EAA | FAA | GTAA | LAA,0.7449768774727257,0.5014424797616902,0.9713964695689841,False
2412,ADM | BAA_Aggressive | EAA | GPM | GTAA,0.7449193335415197,0.5418138608965833,0.8980435716546827,False
2413,AAA | ADM | BAA_Balanced | EAA | QSF,0.7448920929008946,0.5014424797616902,0.94245658087466,False
2414,BAA_Aggressive | FAA | GPM | PAA | RAA,0.7448460688635203,0.4815852393398689,0.9685534591194968,False
2415,ADM | FAA | GTAA | KDA | VAA,0.7448296834068585,0.6193150680482424,0.8639251997095134,False
2416,BAA_Balanced | DAA | FAA | GTAA | RAA,0.7448208821697488,0.48759873106542545,0.9685534591194968,False
2417,AAA | ADM | BAA_Balanced | KDA | QSF,0.7447671053299538,0.414185283893347,0.94245658087466,False
2418,AAA | ADM | DAA | KDA | RAA,0.7447022354612394,0.414185283893347,0.928538090936465,False
2419,BAA_Balanced | DM | EAA | FAA | GPM,0.7446968818451285,0.5226251714677641,0.9345096613216025,False
2420,EAA | FAA | LAA | PAA | QSF,0.7446610831602238,0.4098810557547072,0.9713964695689841,False
2421,AAA | DM | FAA | PAA | VAA,0.7446344028346188,0.5336021302606438,0.91337823237752,False
2422,AAA | ADM | BAA_Aggressive | DAA | FAA,0.7446103386522507,0.543667640607394,0.8809924643257977,False
2423,DAA | GPM | GTAA | RAA | VAA,0.7445936604445337,0.5416010540018475,0.9174277016742772,False
2424,ADM | BAA_Balanced | DAA | DM | PAA,0.744526337525244,0.47314574773044266,0.91337823237752,False
2425,GPM | GTAA | LAA | PAA | RAA,0.7445130042617043,0.4815852393398689,0.8961763830349048,False
2426,AAA | DM | KDA | QSF | VAA,0.744423173190467,0.414185283893347,0.9345679012345679,False
2427,AAA | DAA | FAA | LAA | VAA,0.7443841587100939,0.5416010540018475,0.9713964695689841,False
2428,AAA | ADM | BAA_Balanced | DAA | DM,0.7443741104463382,0.48759873106542545,0.9067380633645694,False
2429,ADM | BAA_Balanced | GTAA | PAA | VAA,0.7443454775616418,0.5048597299877837,0.8783909420483494,False
2430,AAA | BAA_Aggressive | PAA | RAA | VAA,0.7443028062280678,0.5336021302606438,0.9174277016742772,False
2431,DAA | EAA | FAA | GTAA | RAA,0.7442863054697604,0.5291632268870916,0.9685534591194968,False
2432,BAA_Aggressive | BAA_Balanced | GTAA | RAA | VAA,0.7442422853145317,0.3512630769993555,0.9174277016742772,False
2433,AAA | ADM | DM | FAA | KDA,0.7441896220342722,0.414185283893347,0.875182117935741,False
2434,AAA | DM | FAA | GTAA | PAA,0.7440108451971315,0.5336021302606438,0.91337823237752,False
2435,AAA | FAA | GTAA | PAA | RAA,0.7439580551377301,0.5336021302606438,0.9685534591194968,False
2436,AAA | BAA_Aggressive | FAA | QSF | VAA,0.7439252292785488,0.6618125940389378,0.8795173961840629,False
2437,DM | GTAA | KDA | PAA | VAA,0.7438860291065392,0.5616983147823471,0.91337823237752,False
2438,ADM | DAA | EAA | LAA | PAA,0.7438704614534364,0.4098810557547072,0.971830985915493,False
2439,BAA_Balanced | DAA | KDA | LAA | RAA,0.7438455646130937,0.48759873106542545,0.9090193586767458,False
2440,AAA | ADM | BAA_Aggressive | EAA | FAA,0.743820955685253,0.5014424797616902,0.8809924643257977,False
2441,BAA_Balanced | GTAA | PAA | RAA | VAA,0.743810951884748,0.5048597299877837,0.9174277016742772,False
2442,AAA | DM | GTAA | PAA | VAA,0.743790781326093,0.5336021302606438,0.91337823237752,False
2443,BAA_Balanced | DAA | GPM | LAA | QSF,0.7437734182885067,0.48759873106542545,0.884015491074939,False
2444,AAA | BAA_Balanced | EAA | LAA | QSF,0.7437637842443805,0.5014424797616902,0.8915509180853448,False
2445,BAA_Aggressive | BAA_Balanced | DM | FAA | PAA,0.7437630330899637,0.3512630769993555,0.9244038559107052,False
2446,DAA | FAA | GTAA | KDA | RAA,0.7437115007740605,0.512192095569785,0.9685534591194968,False
2447,BAA_Balanced | DAA | DM | GTAA | VAA,0.7436368201829848,0.48759873106542545,0.9067380633645694,False
2448,KDA | PAA | QSF | RAA | VAA,0.7436157582697032,0.5616983147823471,0.9174277016742772,False
2449,DAA | FAA | KDA | LAA | VAA,0.7434876377504481,0.512192095569785,0.9713964695689841,False
2450,EAA | FAA | LAA | PAA | VAA,0.7434516686692559,0.4098810557547072,0.9713964695689841,False
2451,ADM | BAA_Aggressive | DAA | GTAA | KDA,0.743416815472625,0.512192095569785,0.8809924643257977,False
2452,AAA | BAA_Balanced | DAA | LAA | RAA,0.7433980872419489,0.48759873106542545,0.8915509180853448,False
2453,DAA | EAA | LAA | QSF | VAA,0.7433003256593689,0.5291632268870916,0.9455331473025538,False
2454,ADM | EAA | KDA | QSF | VAA,0.7432806855667182,0.5477661727078487,0.94245658087466,False
2455,AAA | ADM | DAA | DM | VAA,0.7431735604737946,0.5416010540018475,0.8979531271197937,False
2456,ADM | BAA_Balanced | GPM | PAA | RAA,0.7431668657918623,0.4815852393398689,0.928538090936465,False
2457,ADM | BAA_Aggressive | BAA_Balanced | FAA | GTAA,0.7431358211512711,0.3512630769993555,0.8809924643257977,False
2458,ADM | BAA_Balanced | FAA | KDA | VAA,0.7430800862495969,0.6197903396071828,0.8639251997095134,False
2459,AAA | ADM | KDA | PAA | RAA,0.7430795782641983,0.414185283893347,0.928538090936465,False
2460,AAA | ADM | GPM | GTAA | VAA,0.7430587277869958,0.572727551709692,0.8980435716546827,False
2461,BAA_Balanced | DM | FAA | GPM | KDA,0.7430090625682667,0.5226251714677641,0.9345096613216025,False
2462,AAA | EAA | QSF | RAA | VAA,0.7429545320211961,0.5014424797616902,0.9174277016742772,False
2463,BAA_Aggressive | DAA | DM | GPM | VAA,0.7429526237013625,0.5416010540018475,0.9345096613216025,False
2464,AAA | ADM | FAA | GPM | VAA,0.7429349711841169,0.572727551709692,0.8980435716546827,False
2465,AAA | BAA_Aggressive | GTAA | PAA | RAA,0.7428909239919257,0.5336021302606438,0.8771150588205546,False
2466,DAA | FAA | GPM | RAA | VAA,0.7427579731014501,0.5416010540018475,0.9685534591194968,False
2467,ADM | DAA | FAA | GTAA | VAA,0.7427194864745861,0.5416010540018475,0.8639251997095134,False
2468,DAA | GTAA | KDA | LAA | VAA,0.7426592964637504,0.512192095569785,0.9455331473025538,False
2469,DM | EAA | FAA | PAA | VAA,0.7426507567944084,0.4098810557547072,0.91337823237752,False
2470,ADM | EAA | KDA | PAA | RAA,0.7425893943731183,0.4098810557547072,0.928538090936465,False
2471,ADM | DAA | DM | KDA | VAA,0.7425183363428857,0.512192095569785,0.8979531271197937,False
2472,ADM | DAA | GPM | GTAA | VAA,0.7424994966159779,0.5416010540018475,0.8980435716546827,False
2473,DM | EAA | GPM | KDA | QSF,0.7423949197520837,0.5418138608965833,0.9345679012345679,False
2474,BAA_Aggressive | DM | EAA | PAA | VAA,0.7423594782900956,0.4098810557547072,0.9244038559107052,False
2475,AAA | GTAA | PAA | RAA | VAA,0.7423503178772729,0.5336021302606438,0.9174277016742772,False
2476,BAA_Aggressive | BAA_Balanced | DM | EAA | FAA,0.742271526049836,0.3512630769993555,0.9244038559107052,False
2477,AAA | ADM | EAA | LAA | PAA,0.7422207610115035,0.4098810557547072,0.971830985915493,False
2478,BAA_Balanced | GPM | KDA | LAA | RAA,0.7421865197697886,0.5226251714677641,0.9090193586767458,False
2479,ADM | DAA | DM | KDA | PAA,0.7420962232155851,0.47314574773044266,0.91337823237752,False
2480,AAA | PAA | QSF | RAA | VAA,0.7420938282335249,0.5336021302606438,0.9174277016742772,False
2481,BAA_Balanced | FAA | GPM | GTAA | QSF,0.7420668089388508,0.5226251714677641,0.8795173961840629,False
2482,BAA_Aggressive | DAA | GPM | GTAA | RAA,0.7420097376849805,0.5711544972082562,0.8771150588205546,False
2483,ADM | DAA | EAA | GPM | QSF,0.7417946491233977,0.5291632268870916,0.94245658087466,False
2484,BAA_Aggressive | EAA | GTAA | KDA | RAA,0.7417676824802617,0.5477661727078487,0.8815837063902626,False
2485,AAA | BAA_Balanced | FAA | GPM | LAA,0.7417006062117548,0.5226251714677641,0.9713964695689841,False
2486,AAA | FAA | KDA | RAA | VAA,0.7416966036879209,0.414185283893347,0.9685534591194968,False
2487,BAA_Aggressive | EAA | GPM | LAA | QSF,0.7415925465740162,0.5418138608965833,0.9004281650931979,False
2488,BAA_Aggressive | BAA_Balanced | KDA | LAA | VAA,0.7415511315285868,0.3512630769993555,0.9455331473025538,False
2489,AAA | BAA_Aggressive | GPM | GTAA | RAA,0.7414795541101667,0.572727551709692,0.8771150588205546,False
2490,AAA | ADM | BAA_Aggressive | PAA | VAA,0.7413603820560507,0.5336021302606438,0.8809924643257977,False
2491,BAA_Aggressive | DAA | DM | PAA | VAA,0.7413449587405241,0.47314574773044266,0.9244038559107052,False
2492,ADM | BAA_Aggressive | BAA_Balanced | PAA | QSF,0.7412892984052631,0.3512630769993555,0.94245658087466,False
2493,AAA | ADM | BAA_Balanced | GTAA | VAA,0.7412562174247129,0.6173868639610561,0.8553173056097033,False
2494,ADM | DAA | EAA | QSF | VAA,0.7412490601679764,0.5291632268870916,0.94245658087466,False
2495,BAA_Balanced | DAA | DM | PAA | QSF,0.7412490338650073,0.47314574773044266,0.9345679012345679,False
2496,DAA | DM | EAA | KDA | QSF,0.7411872243083628,0.512192095569785,0.9345679012345679,False
2497,GTAA | KDA | PAA | RAA | VAA,0.7411871633599942,0.5616983147823471,0.9174277016742772,False
2498,BAA_Aggressive | FAA | GPM | QSF | VAA,0.7411563371050818,0.6119069769138721,0.8795173961840629,False
2499,ADM | BAA_Balanced | KDA | PAA | QSF,0.7411416528948187,0.5048597299877837,0.94245658087466,False
2500,AAA | GTAA | KDA | LAA | VAA,0.741067047210463,0.414185283893347,0.9455331473025538,False
2501,GPM | LAA | PAA | QSF | VAA,0.7410351270299732,0.4815852393398689,0.9455331473025538,False
2502,BAA_Aggressive | EAA | KDA | RAA | VAA,0.7409947106633685,0.5477661727078487,0.9174277016742772,False
2503,BAA_Aggressive | GPM | GTAA | KDA | RAA,0.7409922487598519,0.568024067826069,0.8815837063902626,False
2504,ADM | EAA | GTAA | PAA | QSF,0.7409437535863731,0.4098810557547072,0.94245658087466,False
2505,DM | EAA | FAA | GTAA | KDA,0.7409113007028889,0.5477661727078487,0.8787598307092223,False
2506,BAA_Aggressive | GPM | GTAA | LAA | PAA,0.740906490715119,0.4815852393398689,0.9004281650931979,False
2507,ADM | BAA_Balanced | FAA | GTAA | KDA,0.7408831186841731,0.6193150680482424,0.8639251997095134,False
2508,BAA_Aggressive | EAA | FAA | PAA | RAA,0.7408665700808592,0.4098810557547072,0.9685534591194968,False
2509,AAA | BAA_Aggressive | KDA | RAA | VAA,0.7408657527915764,0.414185283893347,0.9174277016742772,False
2510,ADM | BAA_Balanced | EAA | PAA | RAA,0.7408415271919981,0.4098810557547072,0.928538090936465,False
2511,BAA_Aggressive | BAA_Balanced | FAA | KDA | RAA,0.7408385281048505,0.3512630769993555,0.9685534591194968,False
2512,BAA_Aggressive | DAA | GTAA | QSF | VAA,0.7407440816394755,0.5416010540018475,0.8533479637646305,False
2513,BAA_Aggressive | DAA | EAA | GTAA | RAA,0.7406118338850958,0.5291632268870916,0.8771150588205546,False
2514,BAA_Aggressive | GTAA | KDA | QSF | VAA,0.7404900167166023,0.6193150680482424,0.8533479637646305,False
2515,AAA | BAA_Aggressive | BAA_Balanced | LAA | VAA,0.7404483431100684,0.3512630769993555,0.9455331473025538,False
2516,BAA_Aggressive | GPM | GTAA | QSF | VAA,0.7404425077240762,0.6119069769138721,0.8533479637646305,False
2517,AAA | EAA | FAA | GTAA | RAA,0.7403386162890984,0.5014424797616902,0.9685534591194968,False
2518,ADM | BAA_Balanced | DAA | PAA | RAA,0.740330784447212,0.47314574773044266,0.928538090936465,False
2519,BAA_Aggressive | EAA | GPM | GTAA | LAA,0.7402996555214234,0.5418138608965833,0.9004281650931979,False
2520,AAA | ADM | BAA_Balanced | FAA | VAA,0.7402893517696696,0.6173868639610561,0.8639251997095134,False
2521,DAA | EAA | GTAA | LAA | VAA,0.7402804490478354,0.5291632268870916,0.9455331473025538,False
2522,AAA | FAA | GTAA | KDA | LAA,0.7402737652539879,0.414185283893347,0.9713964695689841,False
2523,GPM | GTAA | PAA | RAA | VAA,0.7402689593198046,0.4815852393398689,0.9174277016742772,False
2524,BAA_Aggressive | GPM | KDA | RAA | VAA,0.7402530374156405,0.568024067826069,0.9174277016742772,False
2525,BAA_Balanced | FAA | KDA | LAA | PAA,0.7401383460053587,0.5048597299877837,0.9713964695689841,False
2526,BAA_Aggressive | GPM | LAA | PAA | VAA,0.7400474227310132,0.4815852393398689,0.9455331473025538,False
2527,AAA | BAA_Aggressive | GPM | RAA | VAA,0.7399999487580842,0.572727551709692,0.9174277016742772,False
2528,ADM | BAA_Aggressive | EAA | GTAA | KDA,0.7399745298132249,0.5477661727078487,0.8809924643257977,False
2529,ADM | FAA | KDA | PAA | VAA,0.7399577777961543,0.5616983147823471,0.8783909420483494,False
2530,BAA_Balanced | DM | GPM | PAA | QSF,0.7399550618833272,0.4815852393398689,0.9345679012345679,False
2531,AAA | FAA | GTAA | QSF | VAA,0.7398618677621195,0.6509201041906078,0.8795173961840629,False
2532,BAA_Balanced | DM | EAA | FAA | KDA,0.739829445401819,0.5477661727078487,0.9067380633645694,False
2533,ADM | DAA | DM | EAA | KDA,0.739719718790415,0.512192095569785,0.8979531271197937,False
2534,DAA | DM | GPM | PAA | QSF,0.7396884167081137,0.47314574773044266,0.9345679012345679,False
2535,DM | EAA | GTAA | PAA | VAA,0.73961849624295,0.4098810557547072,0.91337823237752,False
2536,DAA | FAA | GPM | GTAA | QSF,0.7395474269188043,0.5711544972082562,0.8795173961840629,False
2537,EAA | LAA | PAA | RAA | VAA,0.7395019354262481,0.4098810557547072,0.9455331473025538,False
2538,AAA | ADM | EAA | QSF | VAA,0.7394976475089077,0.5014424797616902,0.94245658087466,False
2539,EAA | FAA | PAA | QSF | RAA,0.7394407260746605,0.4098810557547072,0.9685534591194968,False
2540,DAA | GTAA | LAA | PAA | VAA,0.7393677609663378,0.47314574773044266,0.9455331473025538,False
2541,BAA_Balanced | EAA | KDA | QSF | RAA,0.7393578742167335,0.5477661727078487,0.8815837063902626,False
2542,DM | EAA | FAA | KDA | VAA,0.7393500042873409,0.5477661727078487,0.8787598307092223,False
2543,AAA | BAA_Balanced | FAA | GTAA | QSF,0.7392574527597858,0.6173868639610561,0.8795173961840629,False
2544,DAA | DM | GTAA | PAA | VAA,0.7392555931597601,0.47314574773044266,0.91337823237752,False
2545,EAA | GTAA | KDA | RAA | VAA,0.7392118978733122,0.5477661727078487,0.9174277016742772,False
2546,AAA | BAA_Aggressive | DM | EAA | VAA,0.7392060449264257,0.5014424797616902,0.9244038559107052,False
2547,DAA | FAA | GTAA | PAA | RAA,0.7390880313528319,0.47314574773044266,0.9685534591194968,False
2548,AAA | BAA_Balanced | GPM | LAA | RAA,0.7390618362832451,0.5226251714677641,0.8915509180853448,False
2549,ADM | GPM | GTAA | KDA | VAA,0.7390539636083712,0.568024067826069,0.8980435716546827,False
2550,DAA | FAA | LAA | PAA | VAA,0.7390466091708017,0.47314574773044266,0.9713964695689841,False
2551,BAA_Balanced | GPM | KDA | QSF | RAA,0.7390323860060144,0.5226251714677641,0.8815837063902626,False
2552,ADM | BAA_Aggressive | GPM | PAA | VAA,0.7389447657289885,0.4815852393398689,0.8980435716546827,False
2553,EAA | GPM | QSF | RAA | VAA,0.7388849762075899,0.5418138608965833,0.9174277016742772,False
2554,AAA | ADM | BAA_Balanced | FAA | GTAA,0.7388327782121169,0.6173868639610561,0.8639251997095134,False
2555,BAA_Balanced | FAA | GTAA | KDA | QSF,0.7387861767407228,0.6193150680482424,0.8795173961840629,False
2556,BAA_Aggressive | BAA_Balanced | EAA | FAA | LAA,0.7387506228179525,0.3512630769993555,0.9713964695689841,False
2557,AAA | DAA | GTAA | RAA | VAA,0.7387246442498383,0.5416010540018475,0.9174277016742772,False
2558,AAA | DAA | KDA | LAA | QSF,0.7387157134577871,0.414185283893347,0.9090193586767458,False
2559,AAA | ADM | EAA | KDA | RAA,0.7386278738396762,0.414185283893347,0.928538090936465,False
2560,BAA_Aggressive | FAA | PAA | QSF | VAA,0.7385831877581366,0.6207275577645948,0.8795173961840629,False
2561,AAA | BAA_Balanced | EAA | LAA | RAA,0.7385535080950225,0.5014424797616902,0.8915509180853448,False
2562,AAA | EAA | GTAA | RAA | VAA,0.7385523015481454,0.5014424797616902,0.9174277016742772,False
2563,BAA_Aggressive | DAA | GPM | LAA | VAA,0.7384990844359482,0.5416010540018475,0.9455331473025538,False
2564,AAA | BAA_Aggressive | GTAA | KDA | RAA,0.7384296017741474,0.414185283893347,0.8815837063902626,False
2565,BAA_Aggressive | BAA_Balanced | EAA | LAA | QSF,0.7384037297364985,0.3512630769993555,0.9004281650931979,False
2566,ADM | FAA | GTAA | KDA | PAA,0.7383950391116715,0.5616983147823471,0.8783909420483494,False
2567,AAA | DAA | GPM | LAA | RAA,0.7383926577062199,0.543667640607394,0.8915509180853448,False
2568,BAA_Aggressive | EAA | GPM | LAA | RAA,0.7382000861409626,0.5418138608965833,0.9004281650931979,False
2569,AAA | BAA_Balanced | GPM | QSF | RAA,0.7381299656393906,0.5226251714677641,0.8655053038787336,False
2570,DAA | GPM | KDA | LAA | RAA,0.7381294391243897,0.512192095569785,0.9090193586767458,False
2571,ADM | DAA | PAA | QSF | VAA,0.7379745141806789,0.47314574773044266,0.94245658087466,False
2572,ADM | BAA_Balanced | GTAA | KDA | VAA,0.7379621491990631,0.6193150680482424,0.8553173056097033,False
2573,BAA_Aggressive | BAA_Balanced | GTAA | KDA | LAA,0.7378602142622401,0.3512630769993555,0.9090193586767458,False
2574,EAA | FAA | GTAA | LAA | PAA,0.7378192495938459,0.4098810557547072,0.9713964695689841,False
2575,FAA | GTAA | PAA | QSF | VAA,0.7377346370902302,0.6207275577645948,0.8795173961840629,False
2576,DAA | LAA | PAA | QSF | VAA,0.7377289174610726,0.47314574773044266,0.9455331473025538,False
2577,ADM | DAA | FAA | GTAA | PAA,0.7377020862141914,0.47314574773044266,0.8783909420483494,False
2578,BAA_Aggressive | BAA_Balanced | FAA | GTAA | QSF,0.7376572691115812,0.3512630769993555,0.8795173961840629,False
2579,AAA | BAA_Balanced | FAA | KDA | LAA,0.7376354867744798,0.414185283893347,0.9713964695689841,False
2580,ADM | BAA_Aggressive | GPM | KDA | VAA,0.7376232801169806,0.568024067826069,0.8980435716546827,False
2581,BAA_Aggressive | BAA_Balanced | FAA | LAA | PAA,0.737606625446807,0.3512630769993555,0.9713964695689841,False
2582,BAA_Aggressive | GPM | LAA | PAA | QSF,0.7375406616509131,0.4815852393398689,0.9004281650931979,False
2583,DAA | DM | EAA | GTAA | VAA,0.7375327768299844,0.5291632268870916,0.8979531271197937,False
2584,BAA_Aggressive | DAA | GTAA | PAA | RAA,0.7375327747638629,0.47314574773044266,0.8771150588205546,False
2585,AAA | ADM | DAA | DM | PAA,0.7375217192879583,0.47314574773044266,0.91337823237752,False
2586,AAA | BAA_Aggressive | BAA_Balanced | GTAA | LAA,0.7374978198515926,0.3512630769993555,0.9004281650931979,False
2587,AAA | BAA_Aggressive | BAA_Balanced | DM | FAA,0.7374869863261638,0.3512630769993555,0.9244038559107052,False
2588,BAA_Balanced | DAA | GTAA | RAA | VAA,0.7374526273304025,0.48759873106542545,0.9174277016742772,False
2589,AAA | BAA_Balanced | DM | FAA | GPM,0.7374485217517982,0.5226251714677641,0.9345096613216025,False
2590,BAA_Balanced | DAA | EAA | LAA | QSF,0.7374224877667522,0.48759873106542545,0.884015491074939,False
2591,BAA_Balanced | KDA | LAA | PAA | QSF,0.7374171286561063,0.5048597299877837,0.9090193586767458,False
2592,BAA_Balanced | DM | FAA | KDA | PAA,0.7373795430644383,0.5048597299877837,0.91337823237752,False
2593,AAA | DM | GPM | KDA | QSF,0.7373416870589008,0.414185283893347,0.9345679012345679,False
2594,AAA | DAA | DM | EAA | QSF,0.7373115860294097,0.5014424797616902,0.9345679012345679,False
2595,AAA | BAA_Aggressive | DM | GTAA | KDA,0.7372204598538368,0.414185283893347,0.9244038559107052,False
2596,DAA | EAA | FAA | LAA | VAA,0.7372126266718888,0.5291632268870916,0.9713964695689841,False
